tm,minTa,maxTa,avgTa,sumRn,hr1MaxRn
2021-09-04,23.05,28.375,25.225,0.0,
2021-09-05,22.95,25.825,24.4,37.2,12.7
2021-09-06,23.325,27.025,25.05,10.9,5.2
2021-09-07,23.425,29.975,25.65,31.8,15.5
2021-09-08,21.55,27.1,24.2,0.0,
2021-09-09,20.6,27.775,24.5,0.0,
2021-09-10,21.65,25.5,23.325,47.3,4.9
2021-09-11,22.35,28.5,25.05,0.0,
2021-09-12,23.2,28.075,25.7,0.0,
2021-09-13,22.525,26.025,24.1,158.0,13.8
2021-09-14,23.275,25.825000000000003,24.55,471.5,67.2
2021-09-15,22.4,24.875,23.575,95.69999999999999,18.9
2021-09-16,21.95,24.725,23.225,243.60000000000002,27.6
2021-09-17,22.675,27.1,24.05,384.1,71.7
2021-09-18,21.75,27.525,24.0,0.2,0.2
2021-09-19,21.425,27.2,24.175,0.0,
2021-09-20,22.175,28.775,25.575,0.0,0.0
2021-09-21,20.85,27.325,24.075,67.8,23.2
2021-09-22,21.225,28.725,25.175,0.0,
2021-09-23,20.075,27.525,23.725,0.0,
2021-09-24,18.525,26.8,22.924999999999997,0.0,0.0
