tm,minTa,maxTa,avgTa,sumRn,hr1MaxRn
2020-07-02,17.6,28.2,23.2,0.0,
2020-07-03,19.3,24.3,21.9,0.5,0.3
2020-07-04,18.8,26.6,21.4,0.0,
2020-07-05,19.4,26.8,22.5,0.0,
2020-07-06,19.4,29.4,24.1,0.0,0.0
2020-07-07,21.5,28.9,24.1,0.0,0.0
2020-07-08,18.6,29.9,24.2,0.0,
2020-07-09,19.7,30.6,25.7,0.0,
2020-07-10,21.6,28.9,25.1,7.8,3.5
2020-07-11,21.9,29.8,25.4,0.0,
2020-07-12,19.1,25.3,22.1,31.6,8.3
2020-07-13,17.5,19.6,18.6,120.4,18.7
2020-07-14,18.1,20.8,19.2,13.6,1.9
2020-07-15,18.3,25.3,20.9,3.5,1.2
2020-07-16,18.9,28.6,22.8,0.0,
2020-07-17,18.3,30.5,24.1,0.0,
2020-07-18,20.7,28.8,24.6,0.0,
2020-07-19,20.0,28.2,24.7,12.7,8.6
2020-07-20,21.7,29.2,24.1,14.4,9.8
2020-07-21,21.1,29.8,24.8,0.0,
2020-07-22,20.9,24.9,22.9,22.8,9.6
2020-07-23,20.6,22.7,21.5,51.3,10.5
2020-07-24,19.4,23.5,21.2,22.8,6.1
2020-07-25,20.6,26.2,22.5,10.6,9.4
2020-07-26,21.2,28.1,23.6,0.0,
2020-07-27,21.6,27.3,23.7,15.0,6.6
2020-07-28,21.4,26.6,23.9,1.3,0.6
2020-07-29,22.9,26.5,24.6,26.6,8.5
2020-07-30,23.8,27.5,25.2,76.7,44.7
2020-07-31,23.6,30.4,25.9,4.3,3.3
2020-08-01,23.0,30.5,25.2,30.0,17.4
2020-08-02,23.1,29.8,26.9,29.3,23.4
2020-08-03,23.2,29.1,26.2,14.6,6.8
2020-08-04,24.9,31.4,27.2,16.7,16.2
2020-08-05,24.7,30.0,26.0,22.0,15.1
2020-08-06,22.7,27.4,25.0,27.0,12.3
2020-08-07,22.2,24.0,23.0,22.8,6.0
2020-08-08,22.4,25.5,23.7,36.5,7.0
2020-08-09,24.0,28.9,26.5,24.1,12.4
2020-08-10,24.8,29.3,26.2,27.6,13.5
2020-08-11,23.8,27.1,25.1,69.2,24.9
2020-08-12,24.1,30.2,26.7,26.2,23.4
2020-08-13,24.8,32.0,28.2,0.0,
2020-08-14,26.4,31.5,28.2,0.0,
2020-08-15,25.5,32.3,28.3,0.0,
2020-08-16,23.9,32.3,27.6,0.0,
2020-08-17,24.0,33.1,27.8,0.0,
2020-08-18,23.4,33.2,27.6,0.0,
2020-08-19,23.4,33.2,27.5,0.0,
2020-08-20,23.2,33.3,27.9,0.0,
2020-08-21,23.0,33.5,27.8,0.0,
2020-08-22,23.2,30.5,25.6,0.8,0.8
2020-08-23,22.4,31.4,26.0,0.0,
2020-08-24,22.3,32.7,27.4,0.0,
2020-08-25,24.0,34.8,29.1,0.0,
2020-08-26,25.8,33.4,28.9,1.5,0.9
2020-08-27,25.6,31.5,27.8,20.0,14.2
2020-08-28,24.2,33.5,27.8,71.3,59.0
2020-08-29,24.1,31.4,26.2,28.3,20.7
2020-08-30,24.6,32.6,27.0,33.1,26.9
